female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	45000	54	0	0	1	0	38	1	0	1
0	1	0	51	102000	62	0	0	0	1	75	0	0	1
0	1	0	52	125000	38	0	0	1	0	50	0	0	1
0	1	0	52	60000	53	0	0	0	1	45	0	0	1
0	1	0	52	60000	51	1	0	0	0	60	0	0	1
1	1	0	52	160000	60	1	0	0	0	40	0	0	1
0	1	0	52	144000	46	0	0	0	1	40	0	0	1
0	0	1	50	26000	29	1	0	0	0	50	0	0	1
0	0	1	52	13000	47	1	0	0	0	40	1	0	1
1	0	0	52	51000	46	0	1	0	0	38	0	0	1
0	1	0	52	40000	55	0	1	0	0	40	0	0	1
1	1	0	52	35000	36	0	0	0	1	40	1	0	1
